page_title|card|sentence
Chicken|chicken|In older sources, 'chicken' as a species were typically referred to as 'common fowl' or 'domestic fowl'.'Chicken' may also mean a 'chick' (see for example Hen and Chicken Islands).
Chicken|chicken|"According to Merriam-Webster, the term ""rooster"" (i.e"
Chicken|chicken|"a roosting bird) originated in the mid- or late 18th century as a euphemism to avoid the sexual connotation of the original English ""cock"", and is widely used throughout North America"
Chicken|chicken|"""Roosting"" is the action of perching aloft to sleep at night."
Chicken|chicken|Chickens are omnivores
Chicken|chicken|In the wild, they often scratch at the soil to search for seeds, insects and even animals as large as lizards, small snakes, or sometimes young mice.The average chicken may live for 5-10 years, depending on the breed
Chicken|chicken|The world's oldest known chicken lived 16 years according to Guinness World Records.
Chicken|chicken|Roosters can usually be differentiated from hens by their striking plumage of long flowing tails and shiny, pointed feathers on their necks ('hackles') and backs ('saddle'), which are typically of brighter, bolder colours than those of females of the same breed
Chicken|chicken|However, in some breeds, such as the Sebright chicken, the rooster has only slightly pointed neck feathers, the same colour as the hen's
Chicken|chicken|The identification can be made by looking at the comb, or eventually from the development of spurs on the male's legs (in a few breeds and in certain hybrids, the male and female chicks may be differentiated by colour)
Chicken|chicken|Adult chickens have a fleshy crest on their heads called a comb, or cockscomb, and hanging flaps of skin either side under their beaks called wattles
Chicken|chicken|Collectively, these and other fleshy protuberances on the head and throat are called caruncles
Chicken|chicken|Both the adult male and female have wattles and combs, but in most breeds these are more prominent in males.
Chicken|chicken|A 'muff' or 'beard' is a mutation found in several chicken breeds which causes extra feathering under the chicken's face, giving the appearance of a beard.Domestic chickens are not capable of long-distance flight, although lighter chickens are generally capable of flying for short distances, such as over fences or into trees (where they would naturally roost)
Chicken|chicken|Chickens may occasionally fly briefly to explore their surroundings, but generally do so only to flee perceived danger.
Chicken|chicken|Chickens are gregarious birds and live together in flocks
Chicken|chicken|They have a communal approach to the incubation of eggs and raising of young
Chicken|chicken|"Individual chickens in a flock will dominate others, establishing a ""pecking order"", with dominant individuals having priority for food access and nesting locations"
Chicken|chicken|Removing hens or roosters from a flock causes a temporary disruption to this social order until a new pecking order is established
Chicken|chicken|Adding hens, especially younger birds, to an existing flock can lead to fighting and injury.When a rooster finds food, he may call other chickens to eat first
Chicken|chicken|He does this by clucking in a high pitch as well as picking up and dropping the food
Chicken|chicken|This behaviour may also be observed in mother hens to call their chicks and encourage them to eat.
Chicken|chicken|A rooster's crowing is a loud and sometimes shrill call and sends a territorial signal to other roosters
Chicken|chicken|However, roosters may also crow in response to sudden disturbances within their surroundings
Chicken|chicken|Hens cluck loudly after laying an egg, and also to call their chicks
Chicken|chicken|Chickens also give different warning calls when they sense a predator approaching from the air or on the ground.
Chicken|chicken|Roosters almost always start crowing before four months of age
Chicken|chicken|Although it is possible for a hen to crow as well, crowing (together with hackles development) is one of the clearest signs of being a rooster.
Chicken|chicken|Rooster crowing contests, also known as crowing contests, are a traditional sport in several countries, such as Germany, the Netherlands, Belgium, the United States, Indonesia and Japan
Chicken|chicken|The oldest contests are held with longcrowers
Chicken|chicken|Depending on the breed, either the duration of the crowing or the times the rooster crows within a certain time is measured.
Chicken|chicken|"To initiate courting, some roosters may dance in a circle around or near a hen (""a circle dance""), often lowering the wing which is closest to the hen"
Chicken|chicken|"The dance triggers a response in the hen and when she responds to his ""call"", the rooster may mount the hen and proceed with the mating."
Chicken|chicken|Hens will often try to lay in nests that already contain eggs and have been known to move eggs from neighbouring nests into their own
Chicken|chicken|The result of this behaviour is that a flock will use only a few preferred locations, rather than having a different nest for every bird
Chicken|chicken|Hens will often express a preference to lay in the same location
Chicken|chicken|It is not unknown for two (or more) hens to try to share the same nest at the same time
Chicken|chicken|If the nest is small, or one of the hens is particularly determined, this may result in chickens trying to lay on top of each other
Chicken|chicken|There is evidence that individual hens prefer to be either solitary or gregarious nesters.
Chicken|chicken|Under natural conditions, most birds lay only until a clutch is complete, and they will then incubate all the eggs
Chicken|chicken|"Hens are then said to ""go broody"""
Chicken|chicken|The broody hen will stop laying and instead will focus on the incubation of the eggs (a full clutch is usually about 12 eggs)
Chicken|chicken|"She will ""sit"" or ""set"" on the nest, fluff up or pecking in defense if disturbed or removed"
Chicken|chicken|The hen will rarely leave the nest to eat, drink, or dust-bathe
Chicken|chicken|While brooding, the hen maintains the nest at a constant temperature and humidity, as well as turning the eggs regularly during the first part of the incubation
Chicken|chicken|To stimulate broodiness, owners may place several artificial eggs in the nest
Chicken|chicken|To discourage it, they may place the hen in an elevated cage with an open wire floor.
Chicken|chicken|Breeds artificially developed for egg production rarely go broody, and those that do often stop part-way through the incubation
Chicken|chicken|However, other breeds, such as the Cochin, Cornish and Silkie, do regularly go broody, and make excellent mothers, not only for chicken eggs but also for those of other species — even those with much smaller or larger eggs and different incubation periods, such as quail, pheasants, ducks, turkeys, or geese.
Chicken|chicken|Fertile chicken eggs hatch at the end of the incubation period, about 21 days
Chicken|chicken|Development of the chick starts only when incubation begins, so all chicks hatch within a day or two of each other, despite perhaps being laid over a period of two weeks or so
Chicken|chicken|Before hatching, the hen can hear the chicks peeping inside the eggs, and will gently cluck to stimulate them to break out of their shells
Chicken|chicken|"The chick begins by ""pipping""; pecking a breathing hole with its egg tooth towards the blunt end of the egg, usually on the upper side"
Chicken|chicken|The chick then rests for some hours, absorbing the remaining egg yolk and withdrawing the blood supply from the membrane beneath the shell (used earlier for breathing through the shell)
Chicken|chicken|The chick then enlarges the hole, gradually turning round as it goes, and eventually severing the blunt end of the shell completely to make a lid
Chicken|chicken|The chick crawls out of the remaining shell, and the wet down dries out in the warmth of the nest.
Chicken|chicken|Hens usually remain on the nest for about two days after the first chick hatches, and during this time the newly hatched chicks feed by absorbing the internal yolk sac
