page_title|card|sentence
Katara (Avatar: The Last Airbender)|katara|During the four-part series finale, Katara assists Zuko in preventing Azula from becoming Fire Lord and battles her, eventually defeating her, and heals Zuko
Katara (Avatar: The Last Airbender)|katara|When the war ends, she is seen in Ba Sing Se with the other protagonists and shares a kiss with Aang, starting a romantic relationship with him.
Katara (Avatar: The Last Airbender)|katara|Avatar
Katara (Avatar: The Last Airbender)|katara|The Last Airbender comic series
Katara (Avatar: The Last Airbender)|katara|Book One
Katara (Avatar: The Last Airbender)|katara|Air
Katara (Avatar: The Last Airbender)|katara|In the sequel series The Legend of Korra, Katara, now eighty-five, is one of the three surviving members of the original Team Avatar, along with Zuko and Toph
Katara (Avatar: The Last Airbender)|katara|She is a high-ranking member of the White Lotus and took it upon herself to train Korra in waterbending, becoming the latest in a line of masters to serve as a teacher to multiple Avatars
Katara (Avatar: The Last Airbender)|katara|Katara and Aang are also revealed to have had three children
Katara (Avatar: The Last Airbender)|katara|the non-bender Bumi (who later acquired the ability to airbend), the waterbender Kya, and the airbender Tenzin
Katara (Avatar: The Last Airbender)|katara|She plays a minor role in the first season of the series, only giving Korra her blessing to leave for Republic City to train with Tenzin and attempting to unsuccessfully heal her after she lost her waterbending, firebending and earthbending abilities to Amon.
Katara (Avatar: The Last Airbender)|katara|Book Two
Katara (Avatar: The Last Airbender)|katara|Spirits
Katara (Avatar: The Last Airbender)|katara|"In the second-season premiere ""Rebel Spirit"", Katara is seen celebrating with her children at the Southern Water Tribe's Glacier Spirits Festival"
Katara (Avatar: The Last Airbender)|katara|While together with them, Katara, holding her new grandson Rohan, watches sadly as she notices Kya and Bumi joking at Tenzin's expense
Katara (Avatar: The Last Airbender)|katara|At the end of the episode, Katara implores that Tenzin take his brother and sister with him to the Southern Air Temple, saying that he will enjoy looking back on the time he had to spend with his siblings and that it might be best for the three to visit their father's home together
Katara (Avatar: The Last Airbender)|katara|"In ""Harmonic Convergence"", Katara is seen in her healing hut tending to injured Southern Water Tribe soldiers, and later used healing to keep her granddaughter Jinora's body alive while her soul was trapped in the spirit world"
Katara (Avatar: The Last Airbender)|katara|In Light in the Dark, she is seen listening to Avatar Korra addressing the independent Southern Water Tribe and how she decided to have spirits and human coexist by leaving the spirit portals open.
Katara (Avatar: The Last Airbender)|katara|Book Four
Katara (Avatar: The Last Airbender)|katara|Balance
Katara (Avatar: The Last Airbender)|katara|Katara's abilities develop considerably throughout the series
Katara (Avatar: The Last Airbender)|katara|At the outset, she has little control over her waterbending, and often loses control in moments of frustration or anger
Katara (Avatar: The Last Airbender)|katara|"Thanks to diligent practice, an instruction scroll, and tutelage under a Master, her skill improves until she is bestowed with the status and title of ""Waterbending Yang-style Master"""
Katara (Avatar: The Last Airbender)|katara|She was chosen by Korra as her instructor in the Southern Tribe Yang-style martial arts, bending arts and the healing arts.
Katara (Avatar: The Last Airbender)|katara|"Katara is highly skilled in Waterbending which utilizes Chinese martial arts techniques of ""internal style"" T'ai chi ch'uan and Jeet Kune Do; Katara is the only surviving Master of ""Southern Tribe Yang-style"" after the 100 year genocide"
Katara (Avatar: The Last Airbender)|katara|The series' creators consulted a professional martial artist in the design of the show's fighting style
Katara (Avatar: The Last Airbender)|katara|"Waterbending represents the element of change – a shapeshifter constantly changing forms – and is categorized as the most adaptive or pliable of the ""four bending arts"""
Katara (Avatar: The Last Airbender)|katara|"Waterbending emphasizes ""softness and breathing"" over ""hard aggression""; fluid and graceful, acting in concert with the environment; creating opportunities where none exist; this ""flow of energy"" allows their defensive maneuvers to translate into focus on control and counter-offenses, turning their opponents' momentum against them"
Katara (Avatar: The Last Airbender)|katara|Despite these advantages, Waterbending is almost entirely dependent on inertia; it is essential for practitioners to not be rigid, but to be fluid and able to adapt to any situation.
Katara (Avatar: The Last Airbender)|katara|"""Solid, liquid, gas – Water is the element of change"
Katara (Avatar: The Last Airbender)|katara|Water is patient and waits
Katara (Avatar: The Last Airbender)|katara|Wears down the cliff tops, the mountains
Katara (Avatar: The Last Airbender)|katara|"There is nothing softer and weaker than water, and yet there is nothing better for attacking hard and strong things."""
Katara (Avatar: The Last Airbender)|katara|Katara has demonstrated to be a formidable opponent to her enemies, able to fight on equal terms with Azula and Long Feng; she eventually outmatched the Fire Nation princess to demonstrate the extent of her skill
Katara (Avatar: The Last Airbender)|katara|Katara can use water to cut through objects; summon lashing waves and whips of varying sizes; cover herself with a sheath of water; surf on a length of ice; run and stand on the surface of water; melt and control existing ice; form ice into various shapes; freeze water and objects surrounded by water with little effort; create walls of mist and steam; transform steam into ice; evaporate large amounts of water; or derive a weapon from any moisture including her own perspiration
Katara (Avatar: The Last Airbender)|katara|She can control huge amounts of water at a time, forming huge waves and bubbles of water
Katara (Avatar: The Last Airbender)|katara|On one instance, Katara knocked down the entire Dai Li, Zuko, and Azula while riding atop a giant wave
Katara (Avatar: The Last Airbender)|katara|As with all Waterbenders, Katara's powers increase under the influence of a full moon.
Katara (Avatar: The Last Airbender)|katara|"Katara demonstrates the ability to levitate and control water-based liquids, as well as pure water, in the episode ""The Southern Raiders"", wherein Katara bends ink onto a map"
Katara (Avatar: The Last Airbender)|katara|She is also seen bending soup (which allows her to cook meals), and bends perfume while battling a smell-dependent monster
Katara (Avatar: The Last Airbender)|katara|"In the episode ""The Painted Lady,"" she uses her bending to create a thick fog"
Katara (Avatar: The Last Airbender)|katara|Katara also demonstrates the ability to bend sweat and the ability to manipulate mud with Toph, who manipulates the dirt while Katara controls the water.
Katara (Avatar: The Last Airbender)|katara|Katara is one of the few waterbenders born with the sub-ability of healing injuries or wounds, first demonstrated after she is burned by Aang's first attempt at firebending
Katara (Avatar: The Last Airbender)|katara|She strengthens this ability under the tutelage of the Northern Water Tribe's healer Yagoda
Katara (Avatar: The Last Airbender)|katara|She uses it thereafter to relieve sickness; overcome brainwashing; and heal wounds such as burns and bleeding injuries
Katara (Avatar: The Last Airbender)|katara|Nevertheless, she cannot cure all sicknesses, mend brain damage, or heal internal injuries and birth defects
